"steepness","mix.period","k","iter","E.mult","Total.like","Total.LF","Total.CPUE","BH.Steep","Tag.like","CPUE.JPPL","CPUE.PS.5","CPUE.PS.678","Max.gradient","negvals","Frecent.Fmsy","SD.fmsy","SB.SBmsy","SD.SBmsy","Sbrecent.SBF0","SD.depletion","model","model.iter"
0.859409965517133,3,0.315,284,4.84344501265624,322984.563232227,299399.338757735,-501.02318053301,3.61229834445,23362.0660235554,-481.2977800441,8.11715624079,-27.8425567297,9.30591545013412e-05,0,0.377928949357521,0.0140432726248988,3.64,0.16089742,0.46945820712695,0.0277948241,"diagnostic-k3","diagnostic-k3-284"
0.893954424878609,3,0.337,285,2.70566866185847,322627.77803356,299703.390510781,-577.095822074,3.96781921456,22791.5060727401,-580.5367253456,19.6190445533,-16.1781412817,9.77000698415182e-05,0,0.381825124093165,0.0127920125074829,4.26,0.16887056,0.473128621686581,0.0250794561,"diagnostic-k2","diagnostic-k2-285"
0.859272275027519,2,0.382,286,4.73467454544886,321026.109710036,299833.30041659,-469.64294944249,2.82562376376,20857.9324963714,-519.8319590577,44.2364059039,5.95260371131,9.2154237246285e-05,0,0.404040404040404,0.0155655459418171,3.266,0.14646701,0.509545055201716,0.0250694035,"diagnostic-k4","diagnostic-k4-286"
0.810125307901195,1,0.367,288,4.73470512359493,317580.224312647,299420.486917992,-676.7330369251,3.39689424842,17947.1564189176,-721.3662050306,28.4957290942,16.1374390113,9.46682457209528e-05,0,0.304971027752364,0.0129874145859611,3.723,0.18027677,0.615836975892281,0.0230072884,"diagnostic-k3","diagnostic-k3-288"
0.885199095079686,3,0.368,290,4.84314494208448,322620.305348673,299547.020397259,-501.2930316644,3.44416135903,22850.8220213523,-502.670019732,16.3368073317,-14.9598192641,8.50031525897567e-05,0,0.407497962510187,0.013253043943597,3.302,0.12527675,0.456259295771176,0.0243506096,"diagnostic-k2","diagnostic-k2-290"
0.829629496277938,2,0.349,291,4.33956356117598,321005.624328024,299722.260977163,-494.59147449209,2.68358811716,20976.8300955797,-553.0915585837,44.0802347101,14.41984938151,8.9058978091784e-05,0,0.421940928270042,0.0158404448369476,3.225,0.14176205,0.491832041420307,0.024960086,"diagnostic-k4","diagnostic-k4-291"
0.86107691101475,1,0.228,292,4.81569782562386,318363.762207711,300213.154551324,-730.7454209657,2.38739022454,18025.9758277448,-778.0352046985,34.4106781154,12.8791056174,6.83285888489141e-05,0,0.430477830391735,0.0180899511386561,3.352,0.16950203,0.45651578556228,0.0268040095,"diagnostic-k4","diagnostic-k4-292"
0.893800645058308,1,0.22,293,3.60133133822782,318414.844726928,298935.692372825,-577.89788284994,2.44866521647,19173.6140679269,-616.50245210924,15.438037355,23.1665319043,7.7919406498272e-05,0,0.211774671749259,0.00995117693804026,6.412,0.36502442,0.611667772048163,0.0244837949,"diagnostic-k2","diagnostic-k2-293"
0.855028946746263,2,0.278,294,2.38179313780909,321319.783239069,299238.488203044,-547.2785435422,3.79676524503,21837.6522483118,-561.7137641519,15.3503206798,-0.915100070099999,9.22014699041759e-05,0,0.325309043591412,0.0125789431978764,4.703,0.21505882,0.526099458246371,0.027112201,"diagnostic-k3","diagnostic-k3-294"
0.799110112993861,2,0.398,295,4.37608238330586,320979.091873349,299911.856624326,-470.12488442114,2.65022634424,20729.3345313182,-519.8718437011,44.1349786927,5.61198058726,9.03240089050965e-05,0,0.436490615451768,0.0170088241069072,2.914,0.13152562,0.500211635056735,0.0248735361,"diagnostic-k4","diagnostic-k4-295"
0.784904104286296,2,0.369,296,4.07451542726027,321079.618485586,299653.630478881,-410.14346185,2.86402478605,21030.3944655772,-478.286521997,27.210706767,40.93235338,9.98286116095966e-05,0,0.442673749446658,0.0144122710643036,2.946,0.11156175,0.467795988553636,0.0233570804,"diagnostic-k3","diagnostic-k3-296"
0.717656676057247,2,0.2,297,2.78923545617492,322394.453222974,299516.138780849,-312.634967128565,3.66986691819,22395.2110492676,-350.515708147349,9.73812974989,28.142611268894,7.82526275421593e-05,0,0.310462589257994,0.0116941406565646,5.019,0.23673133,0.60150706379727,0.0241338348,"diagnostic-k3","diagnostic-k3-297"
0.824799938034686,1,0.371,298,2.76598553321294,317334.694519172,299621.238996519,-747.0879741118,2.83870873206,17575.7577979777,-798.9333162223,52.0004159436,-0.155073833099996,7.74320383365746e-05,0,0.345781466113416,0.014904692591517,4.043,0.19818262,0.602605816495576,0.0229295796,"diagnostic-k4","diagnostic-k4-298"
0.819118842575399,1,0.22,300,3.82365551225737,319075.473960279,299844.507294104,-684.499429072804,2.71303319865,19049.2441531625,-684.252129313404,20.1457830486,-20.393082808,9.55222419399926e-05,0,0.212811236433284,0.0110129835243325,5.673,0.35094113,0.648238885565981,0.0272053918,"diagnostic-k3","diagnostic-k3-300"
